epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,46057.1,1.3621,1.49445,2.48629,0.7059,0.62807,0.69067,0.43938,1.26552,1.28833,2.36604,0.00077356,0.00077356,0.00077356
104,46486.2,1.36999,1.50641,2.48616,0.70575,0.62954,0.69065,0.43932,1.2653,1.28797,2.36592,0.00077134,0.00077134,0.00077134
105,46916.7,1.37012,1.50412,2.49534,0.70672,0.62825,0.69041,0.43936,1.26501,1.28789,2.36573,0.00076912,0.00076912,0.00076912
106,47346.8,1.37055,1.50218,2.49271,0.7019,0.63261,0.69051,0.43914,1.26474,1.28728,2.36534,0.0007669,0.0007669,0.0007669
107,47775.7,1.36399,1.50321,2.49172,0.70206,0.63318,0.69082,0.4395,1.26497,1.28697,2.36519,0.00076468,0.00076468,0.00076468
108,48242,1.36772,1.49038,2.4895,0.70584,0.63082,0.69144,0.43986,1.26529,1.28634,2.36484,0.00076246,0.00076246,0.00076246
109,48716.3,1.36296,1.49525,2.48462,0.70532,0.63091,0.69161,0.44051,1.26521,1.28586,2.36395,0.00076024,0.00076024,0.00076024
110,49190.1,1.37134,1.50636,2.48845,0.70346,0.63095,0.69116,0.44039,1.26561,1.28582,2.36368,0.00075802,0.00075802,0.00075802
111,49672,1.36681,1.49778,2.49155,0.70283,0.63134,0.69128,0.4403,1.26516,1.285,2.36299,0.0007558,0.0007558,0.0007558
112,50152.5,1.35954,1.49275,2.47615,0.70427,0.6298,0.69141,0.44069,1.26485,1.28489,2.36284,0.00075358,0.00075358,0.00075358
113,50614.1,1.36203,1.48512,2.48425,0.70543,0.62976,0.69149,0.44094,1.26451,1.28424,2.36256,0.00075136,0.00075136,0.00075136
114,51077.9,1.36857,1.50302,2.48536,0.70425,0.63115,0.691,0.44124,1.26427,1.28312,2.36198,0.00074914,0.00074914,0.00074914
115,51557.3,1.36818,1.5019,2.48917,0.70518,0.63177,0.6917,0.44138,1.26389,1.28239,2.36143,0.00074692,0.00074692,0.00074692
116,52034,1.36684,1.49944,2.49,0.70642,0.63081,0.6912,0.44117,1.26391,1.28273,2.3611,0.0007447,0.0007447,0.0007447
117,52482.5,1.36272,1.49009,2.47827,0.70761,0.63171,0.69198,0.44169,1.26323,1.28234,2.3602,0.00074248,0.00074248,0.00074248
118,52942.7,1.35603,1.48961,2.47515,0.707,0.63049,0.69179,0.44161,1.26296,1.28197,2.35949,0.00074026,0.00074026,0.00074026
119,53442.4,1.36048,1.48048,2.482,0.70772,0.63009,0.6924,0.44187,1.26296,1.28139,2.35808,0.00073804,0.00073804,0.00073804
120,53887,1.35972,1.48138,2.47972,0.7122,0.62943,0.69266,0.4422,1.26258,1.28147,2.3576,0.00073582,0.00073582,0.00073582
121,54322.1,1.36229,1.48858,2.48428,0.71218,0.62886,0.69278,0.4426,1.26257,1.28094,2.35738,0.0007336,0.0007336,0.0007336
122,54824.2,1.36184,1.48001,2.47882,0.71371,0.62811,0.6932,0.44266,1.26264,1.27984,2.35743,0.00073138,0.00073138,0.00073138
123,55352.3,1.36173,1.48626,2.48008,0.71272,0.63009,0.69351,0.44327,1.26244,1.27799,2.35624,0.00072916,0.00072916,0.00072916
124,55885.5,1.36237,1.48933,2.47233,0.71303,0.62932,0.69384,0.44388,1.2621,1.27673,2.3557,0.00072694,0.00072694,0.00072694
125,56418.4,1.3657,1.48935,2.47889,0.71236,0.62944,0.69427,0.44457,1.26159,1.27579,2.35499,0.00072472,0.00072472,0.00072472
126,56950.7,1.35747,1.48193,2.47077,0.71436,0.62876,0.69404,0.44435,1.26119,1.27477,2.35449,0.0007225,0.0007225,0.0007225
127,57483.1,1.36214,1.47713,2.4902,0.71001,0.6317,0.69441,0.44456,1.26039,1.27356,2.35369,0.00072028,0.00072028,0.00072028
128,58010.1,1.36024,1.48663,2.48604,0.70893,0.63347,0.69457,0.44451,1.25971,1.27321,2.35413,0.00071806,0.00071806,0.00071806
129,58535.9,1.36186,1.49266,2.48932,0.70336,0.63659,0.695,0.44463,1.25928,1.27256,2.35369,0.00071584,0.00071584,0.00071584
130,59066.7,1.35588,1.47857,2.48066,0.70215,0.63832,0.69538,0.44478,1.25825,1.27251,2.35285,0.00071362,0.00071362,0.00071362
131,59597,1.35354,1.47314,2.47498,0.7009,0.63961,0.6959,0.44534,1.25755,1.27194,2.35252,0.0007114,0.0007114,0.0007114
132,60129.7,1.35304,1.47803,2.46871,0.70107,0.64079,0.69635,0.44534,1.2574,1.27231,2.3516,0.00070918,0.00070918,0.00070918
133,60663.7,1.35716,1.48047,2.47486,0.70296,0.64036,0.6965,0.44594,1.25635,1.2718,2.35103,0.00070696,0.00070696,0.00070696
134,61196.5,1.3586,1.47057,2.48046,0.70231,0.63947,0.69676,0.44582,1.25551,1.27069,2.3507,0.00070474,0.00070474,0.00070474
135,61731.9,1.35787,1.47308,2.47127,0.70209,0.63908,0.69717,0.44606,1.25515,1.26903,2.35031,0.00070252,0.00070252,0.00070252
136,62262.7,1.36101,1.48515,2.48047,0.70135,0.63959,0.69725,0.44629,1.25442,1.26812,2.35044,0.0007003,0.0007003,0.0007003
137,62788.7,1.35175,1.46799,2.47218,0.69891,0.64068,0.69719,0.44658,1.25422,1.26642,2.34933,0.00069808,0.00069808,0.00069808
138,63255.6,1.35305,1.47439,2.47051,0.70222,0.63878,0.69749,0.44706,1.25409,1.26514,2.34886,0.00069586,0.00069586,0.00069586
139,63690.7,1.35678,1.46679,2.47718,0.7035,0.63864,0.69781,0.44694,1.25393,1.26478,2.3482,0.00069364,0.00069364,0.00069364
140,64126.1,1.35108,1.46901,2.46985,0.70332,0.64001,0.69811,0.44715,1.25343,1.26362,2.34768,0.00069142,0.00069142,0.00069142
141,64558.9,1.35326,1.47384,2.47682,0.70328,0.64107,0.69805,0.44745,1.25328,1.26265,2.34683,0.0006892,0.0006892,0.0006892
142,64990.6,1.35454,1.47793,2.47184,0.70409,0.64125,0.69881,0.44788,1.25268,1.2615,2.34682,0.00068698,0.00068698,0.00068698
143,65423.9,1.35322,1.46977,2.47428,0.70477,0.64162,0.69905,0.44795,1.25245,1.26055,2.34608,0.00068476,0.00068476,0.00068476
