epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,6177.44,1.20361,1.2051,2.336,0.74621,0.67086,0.73765,0.48636,1.21017,1.16726,2.30801,9.63925e-05,9.63925e-05,9.63925e-05
15,6608.21,1.20905,1.2086,2.33884,0.74814,0.67358,0.73787,0.48806,1.20643,1.15212,2.30192,9.6115e-05,9.6115e-05,9.6115e-05
16,7040.24,1.20414,1.2006,2.32607,0.74465,0.6778,0.73802,0.48671,1.20682,1.16427,2.29961,9.58375e-05,9.58375e-05,9.58375e-05
17,7478.08,1.20273,1.20897,2.3327,0.74906,0.67268,0.738,0.48765,1.21039,1.16349,2.3047,9.556e-05,9.556e-05,9.556e-05
18,7909.08,1.20285,1.20419,2.33019,0.75365,0.67222,0.73804,0.48807,1.20973,1.16067,2.30076,9.52825e-05,9.52825e-05,9.52825e-05
19,8338.93,1.20836,1.20299,2.32915,0.76116,0.66752,0.73906,0.48936,1.21328,1.16364,2.30489,9.5005e-05,9.5005e-05,9.5005e-05
20,8771.62,1.20512,1.20491,2.33171,0.75475,0.67068,0.73971,0.49042,1.20809,1.15519,2.30365,9.47275e-05,9.47275e-05,9.47275e-05
21,9201.11,1.20564,1.19372,2.32422,0.74559,0.67945,0.74016,0.49123,1.20916,1.15939,2.30655,9.445e-05,9.445e-05,9.445e-05
22,9631.54,1.20218,1.20007,2.32422,0.75485,0.67514,0.74265,0.49267,1.20745,1.15536,2.30344,9.41725e-05,9.41725e-05,9.41725e-05
23,10065.2,1.20556,1.19677,2.33017,0.74275,0.68384,0.74266,0.49294,1.20357,1.14781,2.29916,9.3895e-05,9.3895e-05,9.3895e-05
24,10500.1,1.20633,1.19918,2.33274,0.74839,0.68415,0.7441,0.4948,1.20309,1.14498,2.29796,9.36175e-05,9.36175e-05,9.36175e-05
25,10934.9,1.19837,1.19044,2.32362,0.75602,0.67664,0.74353,0.49434,1.19683,1.14297,2.29598,9.334e-05,9.334e-05,9.334e-05
26,11366.2,1.20168,1.18813,2.32881,0.75822,0.67113,0.74357,0.49465,1.19614,1.14132,2.29523,9.30625e-05,9.30625e-05,9.30625e-05
27,11799.1,1.20272,1.1958,2.32346,0.76117,0.6726,0.74387,0.49442,1.19569,1.14187,2.29366,9.2785e-05,9.2785e-05,9.2785e-05
28,12229.1,1.2011,1.20085,2.33438,0.75658,0.67856,0.74514,0.49516,1.19415,1.13861,2.29333,9.25075e-05,9.25075e-05,9.25075e-05
29,12660.4,1.19803,1.19428,2.31833,0.76,0.67757,0.74581,0.49614,1.19412,1.13684,2.29164,9.223e-05,9.223e-05,9.223e-05
30,13090.6,1.20456,1.19609,2.32838,0.76702,0.67005,0.74611,0.49616,1.19444,1.13249,2.29138,9.19525e-05,9.19525e-05,9.19525e-05
31,13520.3,1.19807,1.19391,2.31772,0.75692,0.67792,0.7455,0.49599,1.19494,1.1303,2.29293,9.1675e-05,9.1675e-05,9.1675e-05
32,13954.6,1.19765,1.18951,2.3214,0.76231,0.67432,0.74559,0.49592,1.19518,1.13049,2.2934,9.13975e-05,9.13975e-05,9.13975e-05
33,14387,1.19908,1.19241,2.32593,0.76447,0.67475,0.74556,0.49606,1.19511,1.13053,2.29257,9.112e-05,9.112e-05,9.112e-05
34,14818.7,1.19591,1.18586,2.31577,0.76306,0.67552,0.74587,0.4965,1.19425,1.12998,2.29104,9.08425e-05,9.08425e-05,9.08425e-05
35,15252.4,1.20011,1.19173,2.32505,0.76718,0.67452,0.74582,0.49734,1.19329,1.12877,2.28943,9.0565e-05,9.0565e-05,9.0565e-05
36,15683.5,1.19965,1.19585,2.32074,0.76536,0.67499,0.74653,0.4975,1.19248,1.12888,2.28905,9.02875e-05,9.02875e-05,9.02875e-05
37,16114.2,1.19863,1.18829,2.322,0.76478,0.67494,0.74699,0.49777,1.1924,1.12754,2.28835,9.001e-05,9.001e-05,9.001e-05
38,16544.4,1.19797,1.18884,2.31866,0.76143,0.67813,0.74683,0.49801,1.19132,1.12559,2.28742,8.97325e-05,8.97325e-05,8.97325e-05
39,16973.3,1.19729,1.18728,2.31937,0.76304,0.67722,0.74768,0.49865,1.19104,1.12439,2.28673,8.9455e-05,8.9455e-05,8.9455e-05
40,17404.1,1.19444,1.18728,2.30762,0.76434,0.67597,0.74738,0.49863,1.1912,1.1244,2.28605,8.91775e-05,8.91775e-05,8.91775e-05
41,17833.7,1.19686,1.19078,2.31891,0.76847,0.67377,0.74733,0.49861,1.19161,1.12406,2.28544,8.89e-05,8.89e-05,8.89e-05
42,18264.9,1.19529,1.18406,2.32149,0.76653,0.67562,0.7475,0.49912,1.19132,1.12404,2.28567,8.86225e-05,8.86225e-05,8.86225e-05
43,18697.3,1.19488,1.18309,2.31133,0.76703,0.67453,0.74773,0.49936,1.19094,1.12442,2.28541,8.8345e-05,8.8345e-05,8.8345e-05
44,19126.9,1.19072,1.18581,2.31946,0.76641,0.67575,0.74787,0.4995,1.1906,1.12396,2.28532,8.80675e-05,8.80675e-05,8.80675e-05
45,19557.3,1.19151,1.17903,2.32385,0.7691,0.67398,0.74776,0.49965,1.19025,1.12383,2.28529,8.779e-05,8.779e-05,8.779e-05
46,19987.7,1.19923,1.18476,2.32395,0.76946,0.67382,0.74823,0.49993,1.19002,1.12388,2.28503,8.75125e-05,8.75125e-05,8.75125e-05
47,20417.2,1.19625,1.18615,2.31561,0.77005,0.67353,0.74822,0.49996,1.18994,1.12389,2.2852,8.7235e-05,8.7235e-05,8.7235e-05
48,20848.2,1.19456,1.17884,2.32028,0.76906,0.67576,0.7488,0.50004,1.18983,1.12274,2.28527,8.69575e-05,8.69575e-05,8.69575e-05
49,21279.1,1.19651,1.1869,2.32086,0.76671,0.67701,0.74857,0.50045,1.18964,1.12259,2.28566,8.668e-05,8.668e-05,8.668e-05
50,21708.5,1.1967,1.18549,2.31867,0.76472,0.67811,0.74876,0.50053,1.18976,1.12195,2.2867,8.64025e-05,8.64025e-05,8.64025e-05
51,22138.4,1.19633,1.18405,2.30872,0.76519,0.67779,0.7484,0.50032,1.1896,1.12199,2.28654,8.6125e-05,8.6125e-05,8.6125e-05
52,22568.2,1.19218,1.17451,2.31541,0.76572,0.67694,0.74828,0.50061,1.18952,1.12226,2.28636,8.58475e-05,8.58475e-05,8.58475e-05
53,22997.8,1.18984,1.17144,2.312,0.76731,0.67717,0.74816,0.50078,1.18939,1.12215,2.28582,8.557e-05,8.557e-05,8.557e-05
54,23428.1,1.19592,1.18352,2.31786,0.76879,0.67685,0.74857,0.50108,1.18901,1.12178,2.28617,8.52925e-05,8.52925e-05,8.52925e-05
55,23858.6,1.19395,1.18435,2.31956,0.76746,0.67827,0.74841,0.50123,1.1889,1.12075,2.28575,8.5015e-05,8.5015e-05,8.5015e-05
56,24291.9,1.19068,1.18076,2.31622,0.76759,0.67851,0.74868,0.50114,1.18831,1.11993,2.2853,8.47375e-05,8.47375e-05,8.47375e-05
57,24721.3,1.19182,1.17501,2.30857,0.76238,0.68198,0.74886,0.50149,1.18823,1.11953,2.28509,8.446e-05,8.446e-05,8.446e-05
58,25150.2,1.18688,1.17715,2.30402,0.76153,0.68321,0.74924,0.50157,1.18834,1.11986,2.28535,8.41825e-05,8.41825e-05,8.41825e-05
59,25579.9,1.19265,1.17456,2.31808,0.76253,0.68349,0.74861,0.50153,1.18773,1.11968,2.28468,8.3905e-05,8.3905e-05,8.3905e-05
60,26009.9,1.19313,1.17309,2.30719,0.76479,0.68292,0.74914,0.50186,1.1873,1.11877,2.28442,8.36275e-05,8.36275e-05,8.36275e-05
61,26438.7,1.18889,1.1741,2.31006,0.76411,0.68324,0.74911,0.50206,1.1875,1.11864,2.28447,8.335e-05,8.335e-05,8.335e-05
62,26868.2,1.19127,1.1753,2.31385,0.76446,0.68374,0.74978,0.5022,1.1871,1.11741,2.28387,8.30725e-05,8.30725e-05,8.30725e-05
63,27298.1,1.19288,1.17514,2.30971,0.76564,0.68422,0.75003,0.50275,1.18641,1.11727,2.28382,8.2795e-05,8.2795e-05,8.2795e-05
64,27727.7,1.18658,1.17293,2.30761,0.76495,0.68391,0.7503,0.50311,1.18667,1.11611,2.28445,8.25175e-05,8.25175e-05,8.25175e-05
65,28157.7,1.18966,1.17095,2.30164,0.76389,0.68537,0.75009,0.50321,1.18616,1.11605,2.28398,8.224e-05,8.224e-05,8.224e-05
66,28587.3,1.18555,1.16566,2.30786,0.76395,0.68544,0.75028,0.50367,1.18545,1.11568,2.28302,8.19625e-05,8.19625e-05,8.19625e-05
67,29017.2,1.18624,1.16484,2.30704,0.76517,0.68602,0.75052,0.50393,1.18553,1.11511,2.28322,8.1685e-05,8.1685e-05,8.1685e-05
68,29449.2,1.19065,1.16962,2.30328,0.76409,0.68705,0.75075,0.50431,1.18551,1.11365,2.28258,8.14075e-05,8.14075e-05,8.14075e-05
69,29880.7,1.18565,1.16747,2.30797,0.76394,0.68756,0.75064,0.50449,1.18544,1.11359,2.28145,8.113e-05,8.113e-05,8.113e-05
70,30311.5,1.18694,1.17313,2.3016,0.76435,0.68756,0.75078,0.50452,1.18529,1.11321,2.28137,8.08525e-05,8.08525e-05,8.08525e-05
71,30741.6,1.19377,1.17512,2.298,0.76357,0.68639,0.75051,0.50464,1.18516,1.11237,2.28037,8.0575e-05,8.0575e-05,8.0575e-05
72,31173.6,1.18489,1.16637,2.30482,0.76311,0.68841,0.75098,0.50485,1.18482,1.11172,2.28094,8.02975e-05,8.02975e-05,8.02975e-05
73,31605.7,1.18138,1.16025,2.29081,0.76378,0.68859,0.75137,0.50491,1.1847,1.11059,2.28048,8.002e-05,8.002e-05,8.002e-05
74,32037,1.18469,1.16759,2.29764,0.76269,0.68906,0.75144,0.50539,1.18414,1.10998,2.28036,7.97425e-05,7.97425e-05,7.97425e-05
75,32469.7,1.18777,1.16764,2.30578,0.76276,0.68807,0.75124,0.50507,1.1844,1.10925,2.28062,7.9465e-05,7.9465e-05,7.9465e-05
76,32901.3,1.18086,1.16427,2.29953,0.76413,0.68744,0.75116,0.50461,1.18435,1.10944,2.28114,7.91875e-05,7.91875e-05,7.91875e-05
77,33331.9,1.18973,1.16772,2.31401,0.76533,0.68666,0.75109,0.5051,1.18444,1.10857,2.2808,7.891e-05,7.891e-05,7.891e-05
78,33762.4,1.1868,1.16884,2.30347,0.76605,0.68617,0.75109,0.50546,1.18437,1.10808,2.28041,7.86325e-05,7.86325e-05,7.86325e-05
79,34192.6,1.1848,1.16452,2.30248,0.76871,0.68512,0.75127,0.50562,1.18447,1.1067,2.27977,7.8355e-05,7.8355e-05,7.8355e-05
80,34621.9,1.18428,1.16684,2.29162,0.7681,0.68584,0.75173,0.50626,1.18403,1.10604,2.27874,7.80775e-05,7.80775e-05,7.80775e-05
81,35053,1.1833,1.16294,2.29575,0.76865,0.6847,0.75207,0.50702,1.18372,1.10588,2.27817,7.78e-05,7.78e-05,7.78e-05
82,35484.2,1.17828,1.15526,2.29321,0.76679,0.68534,0.75215,0.5069,1.18346,1.10621,2.27813,7.75225e-05,7.75225e-05,7.75225e-05
83,35916.9,1.18341,1.16372,2.30694,0.76543,0.6863,0.75234,0.50693,1.18356,1.10639,2.2777,7.7245e-05,7.7245e-05,7.7245e-05
84,36347.4,1.18133,1.1547,2.29338,0.76455,0.68719,0.75276,0.50734,1.18317,1.1058,2.2774,7.69675e-05,7.69675e-05,7.69675e-05
85,36777.9,1.17786,1.15717,2.29919,0.76413,0.68789,0.7527,0.50744,1.1831,1.10512,2.27664,7.669e-05,7.669e-05,7.669e-05
86,37208.7,1.18326,1.15988,2.30349,0.76458,0.68862,0.75333,0.50788,1.18342,1.10469,2.27616,7.64125e-05,7.64125e-05,7.64125e-05
87,37639.4,1.18232,1.15774,2.29365,0.76429,0.6903,0.75342,0.50785,1.183,1.1048,2.27563,7.6135e-05,7.6135e-05,7.6135e-05
88,38070,1.17954,1.16113,2.29611,0.76493,0.69037,0.75377,0.50761,1.18235,1.10413,2.27486,7.58575e-05,7.58575e-05,7.58575e-05
89,38500.9,1.17957,1.15817,2.29519,0.76511,0.69068,0.75388,0.50788,1.18249,1.10475,2.27495,7.558e-05,7.558e-05,7.558e-05
90,38933.5,1.17814,1.15167,2.29477,0.76848,0.68973,0.75432,0.50851,1.182,1.10415,2.27426,7.53025e-05,7.53025e-05,7.53025e-05
91,39363.6,1.18007,1.15292,2.29741,0.76545,0.69053,0.75398,0.50836,1.18164,1.10455,2.27446,7.5025e-05,7.5025e-05,7.5025e-05
92,39793.7,1.18364,1.16201,2.30469,0.76529,0.69084,0.75384,0.50872,1.18124,1.10385,2.27451,7.47475e-05,7.47475e-05,7.47475e-05
93,40225.1,1.18294,1.15577,2.2975,0.76702,0.69093,0.75419,0.50908,1.18096,1.10333,2.2741,7.447e-05,7.447e-05,7.447e-05
94,40656,1.17926,1.14731,2.29512,0.76664,0.6908,0.75423,0.50948,1.18047,1.10254,2.27344,7.41925e-05,7.41925e-05,7.41925e-05
95,41087.1,1.17897,1.156,2.29025,0.76612,0.69073,0.75439,0.50977,1.18009,1.10273,2.27316,7.3915e-05,7.3915e-05,7.3915e-05
96,41517.2,1.17836,1.15483,2.3007,0.7705,0.68848,0.75426,0.50969,1.17982,1.10251,2.27236,7.36375e-05,7.36375e-05,7.36375e-05
97,41947.9,1.1788,1.16061,2.2973,0.77102,0.68821,0.75467,0.50981,1.17944,1.10234,2.27249,7.336e-05,7.336e-05,7.336e-05
98,42380.9,1.1772,1.15297,2.28763,0.77063,0.68842,0.75471,0.50984,1.17957,1.10139,2.27186,7.30825e-05,7.30825e-05,7.30825e-05
99,42811.1,1.17662,1.15511,2.30111,0.76973,0.68879,0.75455,0.50992,1.17928,1.10136,2.27166,7.2805e-05,7.2805e-05,7.2805e-05
100,43241,1.18095,1.16139,2.29875,0.77084,0.68848,0.75467,0.51014,1.1788,1.10151,2.27078,7.25275e-05,7.25275e-05,7.25275e-05
101,43671.6,1.17805,1.16246,2.28869,0.76911,0.68883,0.75513,0.51014,1.1786,1.10064,2.27,7.225e-05,7.225e-05,7.225e-05
102,44101.3,1.17522,1.14684,2.28849,0.77093,0.68769,0.75503,0.5102,1.17886,1.10019,2.26971,7.19725e-05,7.19725e-05,7.19725e-05
103,44531.4,1.16952,1.14303,2.2891,0.7702,0.68915,0.75515,0.51023,1.17848,1.09892,2.26961,7.1695e-05,7.1695e-05,7.1695e-05
104,44960.5,1.17487,1.15131,2.2854,0.76996,0.68835,0.75543,0.51021,1.17856,1.09895,2.26959,7.14175e-05,7.14175e-05,7.14175e-05
105,45390.5,1.17572,1.15046,2.29452,0.76969,0.68855,0.75508,0.51037,1.17876,1.09907,2.26959,7.114e-05,7.114e-05,7.114e-05
106,45821.5,1.17588,1.15279,2.29523,0.76786,0.68974,0.7553,0.51062,1.17913,1.09863,2.2692,7.08625e-05,7.08625e-05,7.08625e-05
107,46250.8,1.17173,1.15004,2.29192,0.7669,0.69103,0.75581,0.51079,1.17911,1.09831,2.26917,7.0585e-05,7.0585e-05,7.0585e-05
108,46681.3,1.1739,1.14056,2.28976,0.76915,0.6902,0.75573,0.51097,1.17892,1.09789,2.26943,7.03075e-05,7.03075e-05,7.03075e-05
109,47111.2,1.1707,1.14716,2.28604,0.76901,0.69102,0.75652,0.5111,1.17855,1.09697,2.2685,7.003e-05,7.003e-05,7.003e-05
110,47541.3,1.1792,1.15093,2.28512,0.77242,0.68874,0.75632,0.51146,1.17895,1.0966,2.26883,6.97525e-05,6.97525e-05,6.97525e-05
111,47971.5,1.17536,1.14587,2.29497,0.76805,0.69126,0.75662,0.51194,1.1787,1.0962,2.26822,6.9475e-05,6.9475e-05,6.9475e-05
112,48401.7,1.16821,1.14132,2.27664,0.77211,0.69018,0.75685,0.5123,1.179,1.09488,2.26829,6.91975e-05,6.91975e-05,6.91975e-05
113,48831.8,1.16836,1.13188,2.28128,0.77207,0.69061,0.75707,0.51246,1.17869,1.09469,2.26827,6.892e-05,6.892e-05,6.892e-05
114,49261.5,1.17877,1.14829,2.28677,0.77041,0.69078,0.75701,0.51276,1.17822,1.09406,2.26793,6.86425e-05,6.86425e-05,6.86425e-05
115,49690.4,1.1733,1.1458,2.28922,0.77541,0.68816,0.75771,0.51312,1.17809,1.09306,2.26761,6.8365e-05,6.8365e-05,6.8365e-05
116,50121.6,1.1741,1.14247,2.28869,0.77431,0.6897,0.75785,0.51322,1.17831,1.09283,2.26741,6.80875e-05,6.80875e-05,6.80875e-05
117,50553.9,1.17081,1.14273,2.28315,0.7703,0.69213,0.75774,0.51338,1.17846,1.09257,2.26744,6.781e-05,6.781e-05,6.781e-05
118,50983.8,1.16653,1.14164,2.27934,0.77211,0.69182,0.75797,0.51338,1.1782,1.09218,2.26753,6.75325e-05,6.75325e-05,6.75325e-05
119,51413.3,1.16902,1.13688,2.28462,0.77357,0.69125,0.75841,0.5135,1.1781,1.09215,2.26704,6.7255e-05,6.7255e-05,6.7255e-05
120,51842.4,1.16938,1.13307,2.28919,0.7737,0.69133,0.75867,0.51381,1.17808,1.09183,2.26711,6.69775e-05,6.69775e-05,6.69775e-05
121,52272.7,1.17213,1.13941,2.29034,0.77391,0.69133,0.75915,0.51417,1.17757,1.09125,2.2666,6.67e-05,6.67e-05,6.67e-05
122,52702.8,1.16839,1.1331,2.27891,0.77737,0.68978,0.75957,0.51425,1.17691,1.09043,2.26571,6.64225e-05,6.64225e-05,6.64225e-05
123,53132.5,1.16736,1.13863,2.28129,0.77593,0.68953,0.75914,0.5142,1.17705,1.09108,2.26549,6.6145e-05,6.6145e-05,6.6145e-05
124,53562.9,1.17372,1.14335,2.28054,0.77483,0.69043,0.75975,0.51462,1.17663,1.09112,2.2654,6.58675e-05,6.58675e-05,6.58675e-05
125,53991.8,1.17276,1.14694,2.28479,0.77433,0.68965,0.75964,0.51456,1.17669,1.0912,2.26565,6.559e-05,6.559e-05,6.559e-05
126,54420.6,1.16603,1.13145,2.27498,0.77634,0.68827,0.75999,0.51486,1.17581,1.0911,2.26522,6.53125e-05,6.53125e-05,6.53125e-05
127,54851.8,1.1684,1.13638,2.28924,0.77423,0.69022,0.75999,0.51443,1.17611,1.09077,2.26521,6.5035e-05,6.5035e-05,6.5035e-05
128,55281.7,1.16828,1.1376,2.27996,0.7733,0.69145,0.7599,0.5148,1.17656,1.08958,2.26572,6.47575e-05,6.47575e-05,6.47575e-05
129,55712.9,1.17149,1.14488,2.29124,0.77288,0.69237,0.76007,0.51459,1.17641,1.08926,2.26552,6.448e-05,6.448e-05,6.448e-05
130,56145.5,1.16594,1.13335,2.28399,0.77345,0.6918,0.76036,0.51499,1.17578,1.08937,2.2644,6.42025e-05,6.42025e-05,6.42025e-05
131,56577.3,1.16658,1.12711,2.28125,0.77422,0.69233,0.76082,0.51504,1.17571,1.08925,2.26482,6.3925e-05,6.3925e-05,6.3925e-05
132,57009.2,1.16292,1.13112,2.27381,0.77194,0.69308,0.76085,0.5151,1.1758,1.08909,2.2641,6.36475e-05,6.36475e-05,6.36475e-05
133,57438.3,1.16697,1.13244,2.2818,0.77133,0.69436,0.761,0.51552,1.17563,1.08873,2.26432,6.337e-05,6.337e-05,6.337e-05
134,57870.6,1.16496,1.13258,2.28491,0.76908,0.69628,0.76111,0.51549,1.17535,1.0887,2.26448,6.30925e-05,6.30925e-05,6.30925e-05
135,58301.2,1.17003,1.13166,2.28051,0.76828,0.69723,0.761,0.51549,1.17529,1.0879,2.26373,6.2815e-05,6.2815e-05,6.2815e-05
136,58731,1.17142,1.13973,2.28988,0.76935,0.69658,0.76154,0.51571,1.17535,1.08818,2.26375,6.25375e-05,6.25375e-05,6.25375e-05
137,59161.5,1.16204,1.12988,2.28108,0.76862,0.6961,0.76127,0.51571,1.17535,1.08796,2.26362,6.226e-05,6.226e-05,6.226e-05
138,59591.1,1.16633,1.14218,2.27719,0.77266,0.69403,0.76161,0.51577,1.17551,1.08832,2.26369,6.19825e-05,6.19825e-05,6.19825e-05
139,60020.4,1.16812,1.13012,2.28004,0.77456,0.69265,0.76163,0.5163,1.17586,1.08852,2.26349,6.1705e-05,6.1705e-05,6.1705e-05
140,60450.1,1.16468,1.1313,2.27735,0.77384,0.69316,0.76146,0.51608,1.17598,1.08808,2.2633,6.14275e-05,6.14275e-05,6.14275e-05
141,60879.6,1.16299,1.12933,2.27909,0.77228,0.69398,0.76176,0.51629,1.17559,1.08723,2.26288,6.115e-05,6.115e-05,6.115e-05
142,61308.7,1.16416,1.13011,2.27522,0.77479,0.69317,0.76174,0.51684,1.17561,1.08641,2.26272,6.08725e-05,6.08725e-05,6.08725e-05
143,61737.3,1.16201,1.1271,2.27679,0.77443,0.69342,0.76203,0.51644,1.17557,1.08623,2.26236,6.0595e-05,6.0595e-05,6.0595e-05
144,62165.5,1.16378,1.12544,2.27572,0.77284,0.69519,0.76202,0.51717,1.17532,1.08573,2.26209,6.03175e-05,6.03175e-05,6.03175e-05
145,62593.8,1.15948,1.11925,2.26528,0.77516,0.69408,0.762,0.51727,1.17552,1.08597,2.26209,6.004e-05,6.004e-05,6.004e-05
146,63024.1,1.15856,1.12227,2.27956,0.77588,0.69297,0.76178,0.51737,1.17566,1.08535,2.26168,5.97625e-05,5.97625e-05,5.97625e-05
147,63458.3,1.16588,1.13511,2.28302,0.77521,0.69323,0.76216,0.51762,1.17529,1.08459,2.26131,5.9485e-05,5.9485e-05,5.9485e-05
148,63887,1.16558,1.12809,2.27391,0.77814,0.69111,0.76236,0.51778,1.17469,1.08463,2.26104,5.92075e-05,5.92075e-05,5.92075e-05
149,64316,1.16047,1.12359,2.2804,0.77792,0.69205,0.76269,0.51749,1.17519,1.08475,2.26096,5.893e-05,5.893e-05,5.893e-05
150,64744.5,1.16298,1.12641,2.27516,0.77801,0.69206,0.7628,0.51783,1.17464,1.08435,2.26037,5.86525e-05,5.86525e-05,5.86525e-05
151,65174.8,1.16363,1.125,2.27716,0.78013,0.69031,0.76276,0.51744,1.17457,1.08416,2.26099,5.8375e-05,5.8375e-05,5.8375e-05
152,65605,1.16673,1.13032,2.27315,0.78458,0.68753,0.76301,0.51799,1.17517,1.08449,2.26133,5.80975e-05,5.80975e-05,5.80975e-05
153,66034.2,1.16241,1.12575,2.27778,0.78388,0.68772,0.76286,0.51779,1.17534,1.08403,2.26037,5.782e-05,5.782e-05,5.782e-05
154,66463.1,1.16124,1.12006,2.28416,0.77885,0.69061,0.76272,0.51793,1.17532,1.08473,2.26066,5.75425e-05,5.75425e-05,5.75425e-05
155,66892.4,1.16137,1.11295,2.27225,0.78212,0.69067,0.76352,0.5185,1.17567,1.08416,2.26003,5.7265e-05,5.7265e-05,5.7265e-05
156,67322.4,1.16093,1.11458,2.27481,0.78417,0.689,0.76373,0.51856,1.17568,1.0837,2.2602,5.69875e-05,5.69875e-05,5.69875e-05
157,67752.9,1.15754,1.12257,2.26608,0.78297,0.69076,0.76381,0.51882,1.17574,1.08332,2.25987,5.671e-05,5.671e-05,5.671e-05
158,68181.7,1.15684,1.12239,2.26808,0.78462,0.68965,0.76339,0.51877,1.17523,1.0838,2.25895,5.64325e-05,5.64325e-05,5.64325e-05
159,68610.3,1.15491,1.1197,2.26981,0.78285,0.69114,0.76354,0.5191,1.17512,1.08311,2.25914,5.6155e-05,5.6155e-05,5.6155e-05
160,69039.9,1.16125,1.12259,2.27137,0.78104,0.69246,0.76414,0.51928,1.17477,1.08259,2.25848,5.58775e-05,5.58775e-05,5.58775e-05
161,69469,1.15685,1.11805,2.27554,0.78333,0.69024,0.76401,0.51906,1.1746,1.08189,2.25857,5.56e-05,5.56e-05,5.56e-05
162,69898.6,1.15284,1.11898,2.27362,0.78633,0.68927,0.76458,0.51919,1.17474,1.08174,2.25856,5.53225e-05,5.53225e-05,5.53225e-05
163,70329.8,1.15924,1.1212,2.26643,0.78717,0.68935,0.76488,0.5193,1.17464,1.08174,2.25825,5.5045e-05,5.5045e-05,5.5045e-05
164,70758.9,1.15892,1.11597,2.26843,0.78741,0.69016,0.76494,0.51924,1.1744,1.08162,2.2581,5.47675e-05,5.47675e-05,5.47675e-05
165,71187.8,1.1591,1.12232,2.2763,0.78574,0.69069,0.76472,0.51957,1.17461,1.08172,2.25819,5.449e-05,5.449e-05,5.449e-05
166,71615.4,1.15669,1.11749,2.26766,0.78434,0.69161,0.76456,0.51962,1.17427,1.08149,2.25725,5.42125e-05,5.42125e-05,5.42125e-05
167,72043.9,1.15332,1.11452,2.2671,0.78762,0.69031,0.76415,0.51917,1.17411,1.08107,2.25756,5.3935e-05,5.3935e-05,5.3935e-05
168,72472.5,1.15775,1.11539,2.27168,0.78432,0.69063,0.76399,0.51915,1.17379,1.08136,2.2571,5.36575e-05,5.36575e-05,5.36575e-05
169,72901.3,1.15638,1.11951,2.2628,0.78545,0.69029,0.76431,0.51909,1.17374,1.0823,2.25689,5.338e-05,5.338e-05,5.338e-05
170,73331.6,1.15568,1.11537,2.26812,0.7834,0.6922,0.76463,0.51938,1.17363,1.08259,2.25662,5.31025e-05,5.31025e-05,5.31025e-05
171,73760.5,1.1569,1.117,2.27229,0.78369,0.69149,0.76443,0.51933,1.17365,1.08224,2.25623,5.2825e-05,5.2825e-05,5.2825e-05
172,74189.8,1.16252,1.11981,2.27089,0.78432,0.69085,0.76438,0.51928,1.1733,1.08102,2.25596,5.25475e-05,5.25475e-05,5.25475e-05
