epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,88591.8,1.20036,1.20497,2.32668,0.74581,0.67071,0.73791,0.48855,1.20535,1.15902,2.29404,8.092e-05,8.092e-05,8.092e-05
186,89022.5,1.20056,1.1964,2.32717,0.7456,0.67207,0.73864,0.48915,1.20474,1.15782,2.29346,7.5925e-05,7.5925e-05,7.5925e-05
187,89454,1.20166,1.20031,2.32373,0.7441,0.67282,0.7385,0.4895,1.20449,1.1567,2.29275,7.093e-05,7.093e-05,7.093e-05
188,89884.3,1.19502,1.18949,2.31775,0.745,0.67369,0.73915,0.48986,1.20402,1.15575,2.29209,6.5935e-05,6.5935e-05,6.5935e-05
189,90315.4,1.19689,1.18799,2.32375,0.74608,0.67432,0.73971,0.4903,1.20364,1.1545,2.29159,6.094e-05,6.094e-05,6.094e-05
190,90747.1,1.19978,1.18774,2.33083,0.74676,0.67437,0.74052,0.49096,1.20322,1.15302,2.29063,5.5945e-05,5.5945e-05,5.5945e-05
191,91211.5,1.13822,1.06908,2.36452,0.74851,0.67448,0.74091,0.49124,1.20316,1.15212,2.29007,5.095e-05,5.095e-05,5.095e-05
192,91638.6,1.12209,1.04334,2.3462,0.75002,0.67371,0.74124,0.4919,1.20279,1.15125,2.28925,4.5955e-05,4.5955e-05,4.5955e-05
193,92066,1.11627,1.02957,2.34095,0.74919,0.6751,0.74128,0.49252,1.20268,1.15004,2.28864,4.096e-05,4.096e-05,4.096e-05
194,92493.8,1.11184,1.02591,2.35706,0.74983,0.67511,0.74164,0.49326,1.20242,1.14924,2.28824,3.5965e-05,3.5965e-05,3.5965e-05
195,92921,1.10793,1.01606,2.34175,0.75052,0.67496,0.74237,0.49362,1.20189,1.14818,2.28773,3.097e-05,3.097e-05,3.097e-05
196,93347.5,1.1048,1.01376,2.33776,0.75035,0.67623,0.74291,0.49391,1.2016,1.14729,2.28665,2.5975e-05,2.5975e-05,2.5975e-05
197,93775.1,1.09809,1.01175,2.33394,0.75107,0.67694,0.74396,0.49433,1.20155,1.14581,2.28631,2.098e-05,2.098e-05,2.098e-05
198,94202.9,1.10304,1.01083,2.33777,0.75122,0.67839,0.74413,0.49447,1.20089,1.14485,2.28571,1.5985e-05,1.5985e-05,1.5985e-05
199,94631.2,1.0974,0.99864,2.33009,0.75257,0.67977,0.74476,0.4953,1.20044,1.14334,2.28543,1.099e-05,1.099e-05,1.099e-05
200,95059.2,1.09747,1.00369,2.32887,0.75518,0.67865,0.74535,0.49554,1.19998,1.14243,2.28549,5.995e-06,5.995e-06,5.995e-06
